affiliate,affiliateId,alertSource,alertSourceId,alertType,alertTypeId,amount,application,application2,applicationId,applicationId2,attempt,authCode,bin,binCountry,campaign,campaignId,cardBrand,cardBrandId,chargebackFee,chargedBack,company,companyId,completed,containsSalesStrategy,currency,customerId,descriptor,eci,email,firstName,gateway,gatewayTransactionId,hasAlert,ipCountry,last4,lastName,merchantAccountId,mid,midName,networkTokenized,orderId,originalApplication,originalApplicationId,originalTransactionId,parentCompanyId,paymentNumber,product,productId,refundSource,refundSourceId,refundable,refunded,sandbox,sent,shopId,status,statusId,storeDomain,storeName,storeRootDomain,submitOrderId,subscription,subscriptionId,success,transactionId
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,834925,US,None/Unassigned,0,Visa,1,0,False,PrimeEcomSetup Inc,395,2026-02-03T00:12:51,False,USD,DEMO43534312,endu-fit.com,,wzgezlru@test.com,Riley,NMI,,False,US,0472,Garcia,1916,4228994900186109,Pes-Eft-PAYS-6109,False,202773719,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:12:51,0,Bin Blacklisted (Client),4168,,,,202773719,US - Google - PreAuth $2,8453,False,0031d35b-8a52-45e0-82cc-444ee75167b0
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,309322,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:12:57,False,USD,DEMO43534309,ktccrtn.com,,gqilqspf@test.com,Riley,NMI,,False,US,7072,Smith,1153,700560012442,Exb-Kcr-PPS-2442,False,202773721,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:12:57,0,Bin Blacklisted (Client),4168,,,,202773721,US - Google - PreAuth $2,8453,False,973bc969-b03a-4e08-b9e7-e71a92114187
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,400243,US,None/Unassigned,0,Visa,1,0,False,FrontierBizUSA Inc,396,2026-02-03T00:12:57,False,USD,DEMO43534289,audionry.com,,tuthhqkw@example.com,Skylar,NMI,,False,US,9186,Wilson,1803,4228994900184872,Fbz-Ady-PAYS-4872,False,202773722,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:12:57,0,Bin Blacklisted (Client),4168,,,,202773722,US - Google - PreAuth $2,8453,False,730cbea2-bc53-4822-93a1-6df46a79693f
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,013180,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:13:00,False,USD,DEMO43534315,dgtledge.com,,degwohub@demo.com,Quinn,NMI,,False,US,4626,Martinez,1426,4228994900180250,Exb-Mde-PAYS-0250,False,202773726,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:00,0,Bin Blacklisted (Client),4168,,,,202773726,US - Google - PreAuth $2,8453,False,5ee1f691-3c6f-4ca9-a8a8-cbaa480ba76d
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,245008,US,None/Unassigned,0,Visa,1,0,False,Bringstir Inc,207,2026-02-03T00:13:05,False,USD,DEMO43534316,efitpage.com,,kmvxcxgw@demo.com,Drew,NMI,11661580413,False,US,7025,Smith,2254,4228994900189640,Brs-Efp-PAYS-9640,False,202773727,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:05,0,Issuer Declined,3613,,,,202773727,US - Google - PreAuth $2,8453,False,cbdea72b-a9a7-4ce2-bfcf-8ac1e6ee8942
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,,710498,US,None/Unassigned,0,Visa,1,0,False,Minkix LLC,271,2026-02-03T00:13:06,False,USD,DEMO43534316,dgreds.com,,tcvmrtab@demo.com,Reese,NMI,11661580479,False,US,8444,Williams,1026,4228994900174097,Mnx-Drd-PAYS-4097,False,202773728,,,cbdea72b-a9a7-4ce2-bfcf-8ac1e6ee8942,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:13:06,0,Issuer Declined,3613,,,,202773727,US - Google - PreAuth $2,8453,False,3ccb060d-47a3-4911-bfec-25f43401b6c3
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,06336A,239641,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:13:07,False,USD,DEMO43458041,storywav.com,,uxyjicht@demo.com,Jordan,NMI,11661580558,False,US,4408,Davis,2198,756262670628,Vin-Swe-PPS-0628,False,202609448,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:13:07,0,Approved,3616,,,,202609444,US - Google - PreAuth $2,8453,True,3dafc4ae-251a-4560-b739-b79da59916c5
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,724689,US,None/Unassigned,0,Mastercard,2,0,False,Neon Meadows LLC,272,2026-02-03T00:11:51,False,USD,DEMO43534291,ftnsedg.com,,jozrunor@test.com,John,NMI,11661576330,False,US,3960,Anderson,1431,4228994900179856,Nom-Fte-PAYS-9856,False,202773662,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:51,0,Insufficient funds.,3619,,,,202773659,US - Google - PreAuth $2,8453,False,a8be79ae-e1aa-4312-81ce-89702a1a8154
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,303812,US,None/Unassigned,0,Mastercard,2,0,False,PrimeEcomSetup Inc,395,2026-02-03T00:11:55,False,USD,DEMO43534293,taletral.com,,qocpcxsw@sample.com,Alex,NMI,,False,US,3771,Brown,1911,4228994900186117,Pes-Ttl-PAYS-6117,False,202773665,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:55,0,Bin Blacklisted (Client),4168,,,,202773665,US - Google - PreAuth $2,8453,False,d94dbc6f-1fea-402f-b1e9-fb348835a010
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,310141,US,None/Unassigned,0,Visa,1,0,False,Zinetic LLC,266,2026-02-03T00:11:55,False,USD,DEMO43458017,dgvrty.com,,glpbtglh@demo.com,Avery,NMI,11661576553,False,US,6105,Martinez,2218,567000000938233,Zin-Dgv-PAY-8233,False,202609367,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:55,0,Processor format error.,3646,,,,202609365,US - Google - PreAuth $2,8453,False,cce832e0-10e9-4d68-8eed-c1f03907267b
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,613274,US,None/Unassigned,0,Visa,1,0,False,InnovaBytes LLC,185,2026-02-03T00:11:56,False,USD,DEMO43534294,alltles.com,,hnlcqpjl@sample.com,Reese,NMI,,False,US,1741,Williams,2257,4228994900189756,Iby-Atl-PAYS-9756,False,202773666,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:56,0,Bin Blacklisted (Client),4168,,,,202773666,US - Google - PreAuth $2,8453,False,af8e4616-a8b6-4670-b66f-30da8da6f0a1
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,188928,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:12:00,False,USD,DEMO43534297,yogainf.com,,tysttgul@sample.com,Sam,NMI,,False,US,5317,Brown,1791,4228994900184476,Vin-Ygy-PAYS-4476,False,202773672,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:12:00,0,Bin Blacklisted (Client),4168,,,,202773672,US - Google - PreAuth $2,8453,False,d3afd279-b9b9-4cde-a9d7-6c4e73d42164
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,988507,187272,US,None/Unassigned,0,Mastercard,2,0,False,Innoac LLC,193,2026-02-03T00:12:01,False,USD,DEMO43534296,mytstyt.com,,ippdnrag@sample.com,Casey,NMI,11661576856,False,US,7870,Brown,1798,4228994900184583,Inn-Tae-PAYS-4583,False,202773673,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:12:01,0,Preauthorized,3367,,,,202773671,US - Google - PreAuth $2,8453,False,60272421-e277-479a-bd9d-b70a8ca283a9
20,500473,Unassigned,0,Unassigned,0,1,Sub Start,Opt In,6,216,1,449123,884405,IE,None/Unassigned,0,Visa,1,0,False,Century Obelisk Ltd.,277,2026-02-03T00:12:13,False,EUR,DEMO43534288,corevlt.com,05,gxdihwwh@test.com,Jane,emerchantpay,9ac9a6cc7b15d06daa9d9e83fc4ec595,False,IE,6865,Taylor,1946,105000010037659,Cen-Cvl-EMP-7659-EUR,False,202773685,,,,115,0,EU EUR - 3DS (3 days trial 1.00 / 39.99 subscription) ,9880,Unassigned,0,True,False,False,2026-02-03T00:12:13,0,Preauthorized,3367,,,,202773652,EUR Trial 1.00 3 days -  39.99 - Monthly  subscription,9879,False,80c17bf5-413a-4aaf-adc3-d8a1176f9eae
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,963301,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:12:16,False,USD,DEMO43534303,ktccrtn.com,,dwaawucw@sample.com,Reese,NMI,11661577761,False,US,8192,Johnson,1153,700560012442,Exb-Kcr-PPS-2442,False,202773688,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:12:16,0,Insufficient funds.,3619,,,,202773687,US - Google - PreAuth $2,8453,False,4249bcf5-fa7a-4c2f-8e9e-a5ed76db37f5
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,213374,US,None/Unassigned,0,Mastercard,2,0,False,Burds | Tec Inc,208,2026-02-03T00:12:22,False,USD,DEMO40273759,esportgo.net,,mfzimbrm@demo.com,Morgan,NMI,,False,US,8444,Miller,992,567000000865519,Bit-Esg-PYRC-5519,False,202773693,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:12:22,0,Bin Blacklisted (Client),4168,,,,202773693,US - Google - PreAuth $2,8453,False,641aa357-7154-4ee6-bcc6-f9ae58d20e30
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,624239,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:12:34,False,USD,DEMO43534309,yogainf.com,,ndeblvxe@example.com,Drew,NMI,,False,US,9336,Brown,1791,4228994900184476,Vin-Ygy-PAYS-4476,False,202773705,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:12:34,0,Bin Blacklisted (Client),4168,,,,202773705,US - Google - PreAuth $2,8453,False,53de75ec-b88f-4356-aa8f-4017a5fe15f4
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,194416,US,None/Unassigned,0,Visa,1,0,False,USACommerceGate Inc,379,2026-02-03T00:14:11,False,USD,DEMO43534322,maxfitn.com,,lcueeejq@test.com,John,NMI,11661584098,False,US,6674,Jones,1875,775899481509,Ucg-Mxf-PPS-1509,False,202773788,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:14:11,0,Expired card.,3625,,,,202773788,US - Google - PreAuth $2,8453,False,3945bfc6-cbb7-408d-a5f4-6925fe11105a
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,712889,US,None/Unassigned,0,Visa,1,0,False,InnovaBytes LLC,185,2026-02-03T00:14:18,False,USD,DEMO43534338,alltles.com,,ywpixpnc@example.com,Skylar,NMI,,False,US,9454,Smith,2257,4228994900189756,Iby-Atl-PAYS-9756,False,202773798,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:14:18,0,Bin Blacklisted (Client),4168,,,,202773798,US - Google - PreAuth $2,8453,False,32c8fc3c-228a-4104-8d44-ca5cd57fae76
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,705155,US,None/Unassigned,0,Visa,1,0,False,Zinetic LLC,266,2026-02-03T00:14:18,False,USD,DEMO43458061,dgvrty.com,,jzjxzrem@example.com,Sam,NMI,11661584560,False,US,0182,Moore,2224,784408130929,Zin-Dgv-PPS-0929,False,202609498,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:14:18,0,Pick up card - SF,3822,,,,202609496,US - Google - PreAuth $2,8453,False,65ea0292-b11c-4ff4-80f7-6a3ffcecce41
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,440604,US,None/Unassigned,0,Mastercard,2,0,False,Exibyte LLC,267,2026-02-03T00:14:21,False,USD,DEMO43534315,mdamsc.com,,jqqvryiq@test.com,Drew,NMI,,False,US,8320,Brown,1379,746365006994,Exb-Mms-PPS-6994,False,202773803,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:14:21,0,Bin Blacklisted (Client),4168,,,,202773803,US - Google - PreAuth $2,8453,False,038ee6d9-5232-479b-a066-53b056beb45a
37,501988,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,582560,US,None/Unassigned,0,Visa,1,0,False,Zinetic LLC,266,2026-02-03T00:14:25,False,USD,DEMO43458040,sklshd.com,,oufmktft@test.com,Morgan,NMI,11661585386,False,US,8095,Davis,2237,201100273433,Zin-Sks-DPT-3433,False,202609502,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:14:25,0,Pick up card - SF,3822,,,,202609501,US - Google - PreAuth $2,8453,False,cc525ad7-0585-479b-806e-dca6634d180e
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,951456,US,None/Unassigned,0,Visa,1,0,False,Zinetic LLC,266,2026-02-03T00:14:26,False,USD,DEMO43534338,rcprlm.com,,zncfuqny@demo.com,Drew,NMI,,False,US,5462,Brown,1270,4228994900179021,Zin-Rrl-PAYS-9021,False,202773808,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:14:26,0,Bin Blacklisted (Client),4168,,,,202773808,US - Google - PreAuth $2,8453,False,fbf35f2a-6ff3-463e-ba7d-4b5469163033
37,501988,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,336257,US,None/Unassigned,0,Visa,1,0,False,FERULA SKIEZ INC,242,2026-02-03T00:14:30,False,USD,DEMO43509242,8444130081 Payrecover.co,,xdfhlgcn@demo.com,Quinn,NMI,11661585655,False,US,3688,Davis,983,567000000845354_pl,Fer-Pay-PYRC-5354,False,202724321,,,,115,1,Paddy Labs - Recovery Trials,8450,Unassigned,0,False,False,False,2026-02-03T00:14:30,0,Pick up card - SF,3822,,,,202724315,Paddy Labs - Recovery Trials,8450,False,e08766ed-5284-430a-8120-9c8cec7ef76c
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,813026,US,None/Unassigned,0,Mastercard,2,0,False,Sekme Entertainment Inc,314,2026-02-03T00:10:33,False,USD,DEMO43457994,myfithb.com,,ezupqoiq@example.com,Drew,NMI,11661571701,False,US,1408,Rodriguez,2217,970100034166,Sek-Myf-CLQ-4166,False,202609302,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:10:33,0,Do not honor.,3618,,,,202609299,US - Google - PreAuth $2,8453,False,073b61bd-9c6c-4adc-903d-86d8053ed53c
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,68258P,840078,US,None/Unassigned,0,Mastercard,2,0,False,FrontierBizUSA Inc,396,2026-02-03T00:10:37,False,USD,DEMO33815203,foodflw.com,,qcezuynp@sample.com,Skylar,NMI,11661572000,False,US,8340,Moore,1806,4228994900184849,Fbz-Fdw-PAYS-4849,False,202773607,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:10:37,0,Preauthorized,3367,,,,202773605,US - Google - PreAuth $2,8453,False,a0abc0ac-c72a-4d53-b97a-2ce6137b54be
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,051048,466859,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:10:49,False,USD,DEMO43534270,meal-mp.com,,wjzbtlpa@test.com,Jane,NMI,11661572673,False,US,9996,Garcia,1794,4228994900184484,Vin-Mlm-PAYS-4484,False,202773612,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:10:49,0,Preauthorized,3367,,,,202773610,US - Google - PreAuth $2,8453,False,3c07ad08-4e29-4fa0-a5b3-eb80532ce528
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,635887,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:10:50,False,USD,DEMO43534221,sportgva.com,,ayrvfkij@sample.com,Casey,NMI,,False,US,4246,Smith,1793,4228994900184450,Vin-Spg-PAYS-4450,False,202773613,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:10:50,0,Bin Blacklisted (Client),4168,,,,202773613,US - Google - PreAuth $2,8453,False,61246073-4006-4659-b626-070af162b918
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,445130,US,None/Unassigned,0,Visa,1,0,False,Neon Meadows LLC,272,2026-02-03T00:10:52,False,USD,DEMO43534273,ftnsedg.com,,mycdeity@example.com,Taylor,NMI,,False,US,5580,Brown,1431,4228994900179856,Nom-Fte-PAYS-9856,False,202773618,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:10:52,0,Bin Blacklisted (Client),4168,,,,202773618,US - Google - PreAuth $2,8453,False,5c72ffef-5bce-4fed-ac0a-23ff3d430ab9
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,392280,US,None/Unassigned,0,Visa,1,0,False,Bejames Media Inc,211,2026-02-03T00:10:53,False,USD,DEMO43534192,fdtody.com,,rsxuxzlu@test.com,Taylor,NMI,11661572872,False,US,6977,Taylor,1060,710714549445,Bjm-Ftd-PPS-9445,False,202773617,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:10:53,0,Pick up card - SF,3822,,,,202773617,US - Google - PreAuth $2,8453,False,d3d6fb5c-23a5-41c5-8c03-962287b5d3cd
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,,603213,US,None/Unassigned,0,Visa,1,0,False,Bejames Media Inc,211,2026-02-03T00:10:54,False,USD,DEMO43534192,fdtody.com,,nlrmvued@test.com,Jordan,NMI,11661572940,False,US,9044,Smith,1764,4228994900183486,Bjm-Ftd-PAYS-3486,False,202773621,,,d3d6fb5c-23a5-41c5-8c03-962287b5d3cd,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:10:54,0,Issuer Declined,3613,,,,202773617,US - Google - PreAuth $2,8453,False,8edfbb4b-d916-404c-9cc8-2467f2144ea8
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,429717,736366,US,None/Unassigned,0,Visa,1,0,False,Sekme Entertainment Inc,314,2026-02-03T00:10:58,False,USD,DEMO43534274,diigbook.com,,veddzpyz@sample.com,Avery,NMI,11661573194,False,US,5363,Wilson,2091,4228994900187206,Sek-Dig-PAYS-7206,False,202773624,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:10:58,0,Preauthorized,3367,,,,202773622,US - Google - PreAuth $2,8453,False,3443f468-6e16-4838-8f50-1d288fc0caa4
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,713173,US,None/Unassigned,0,Mastercard,2,0,False,FrontierBizUSA Inc,396,2026-02-03T00:11:02,False,USD,DEMO43534277,foodflw.com,,pvvhzwhn@example.com,Casey,NMI,11661573364,False,US,6163,Miller,1806,4228994900184849,Fbz-Fdw-PAYS-4849,False,202773625,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:02,0,Issuer Declined,3613,,,,202773625,US - Google - PreAuth $2,8453,False,4f1e1376-6333-414d-b762-37511df272d3
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,,894781,US,None/Unassigned,0,Mastercard,2,0,False,FrontierBizUSA Inc,396,2026-02-03T00:11:03,False,USD,DEMO43534277,fttls.com,,rxscdjtt@sample.com,Jane,NMI,11661573436,False,US,0130,Anderson,1788,4228994900184435,Bit-Ftl-PAYS-4435,False,202773627,,,4f1e1376-6333-414d-b762-37511df272d3,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:11:03,0,Issuer Declined,3613,,,,202773625,US - Google - PreAuth $2,8453,False,60e234ff-a1dd-41c9-81ce-777bbc6aed90
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,719812,US,None/Unassigned,0,Mastercard,2,0,False,Vintech LLC,400,2026-02-03T00:01:20,False,USD,DEMO43280392,yogainf.com,,ttrzckgb@example.com,John,NMI,11661538428,False,US,1965,Smith,1791,4228994900184476,Vin-Ygy-PAYS-4476,False,202215021,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:20,0,Issuer Declined,3613,,,,202215019,US - Google XSale $29.99/m (12 days),8526,False,1f5263e3-4bc4-457a-818f-f172a650cee7
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,551282,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:01:20,False,USD,DEMO43280621,storywav.com,,blyilnss@test.com,Jordan,NMI,11661538450,False,US,3791,Martinez,2198,756262670628,Vin-Swe-PPS-0628,False,202215620,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:20,0,Pick up card - F,3821,,,,202215617,US - Google XSale $29.99/m (12 days),8526,False,7af740fa-5636-4979-ba97-4d7c27758388
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,755827,US,None/Unassigned,0,Visa,1,0,False,Minkix LLC,271,2026-02-03T00:01:20,False,USD,DEMO43280563,lvscrip.com,,rhecfycc@test.com,Reese,NMI,11661538442,False,US,2949,Jones,1204,4228994900178742,Mnx-Lsc-PAYS-8742,False,202215481,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:20,0,Issuer Declined,3613,,,,202215480,US - Google XSale $29.99/m (12 days),8526,False,12e864b1-1574-44b6-9c10-6be50f852774
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,215464,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:01:20,False,USD,DEMO43280585,8447640519authcapture.com,,iaxiwuct@demo.com,Riley,NMI,11661538432,False,US,2768,Davis,976,567000000854323,Rst-Aut-PYRC-4323,False,202215532,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:01:20,0,Insufficient funds.,3619,,,,202215530,Recovery Xsale Trials,8578,False,a7fad92a-98ff-4496-a270-1333b47e22b2
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,269519,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:01:21,False,USD,DEMO43280471,8447640519authcapture.com,,gzjplizm@test.com,Reese,NMI,11661538457,False,US,3868,Moore,976,567000000854323,Rst-Aut-PYRC-4323,False,202215248,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:01:21,0,Transaction not allowed.,3621,,,,202215247,Recovery Xsale Trials,8578,False,65103ffa-2e5b-49dc-b1ab-a89b2cf570d9
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,063145,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:01:21,False,USD,DEMO43280513,8447640519authcapture.com,,wxisfrqe@example.com,Jordan,NMI,11661538469,False,US,0632,Martinez,976,567000000854323,Rst-Aut-PYRC-4323,False,202215360,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:01:21,0,Transaction not allowed.,3621,,,,202215358,Recovery Xsale Trials,8578,False,2b286c0c-103c-4b2a-82d6-897e118b8a0c
1,500470,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,727751,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:01:23,False,USD,DEMO43280644,powerpth.com,,domfuque@demo.com,Drew,NMI,11661538675,False,US,6756,Jones,1795,4228994900184492,Vin-Prp-PAYS-4492,False,202215661,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:23,0,Call issuer for further information.,3629,,,,202215660,US - Google XSale $29.99/m (12 days),8526,False,c200c841-fa81-49a5-a94e-789d5676d0e8
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,173770,US,None/Unassigned,0,Mastercard,2,0,False,Vintech LLC,400,2026-02-03T00:01:23,False,USD,DEMO43280571,storywav.com,,jpjowayu@demo.com,Sam,NMI,11661538704,False,US,4817,Garcia,1792,4228994900184468,Vin-Swe-PAYS-4468,False,202215495,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:23,0,Issuer Declined,3613,,,,202215493,US - Google XSale $29.99/m (12 days),8526,False,a31265b9-6a27-4b6b-9898-7a4a8803f951
1,500470,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,925731,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:01:24,False,USD,DEMO43280484,8447640519authcapture.com,,rbnyumbr@test.com,Taylor,NMI,11661538655,False,US,4463,Johnson,976,567000000854323,Rst-Aut-PYRC-4323,False,202215284,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:01:24,0,Do not honor.,3618,,,,202215281,Recovery Xsale Trials,8578,False,e1eb656b-b3a1-4b31-917b-51eb84402099
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,493050,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:01:24,False,USD,DEMO43280477,8447640519authcapture.com,,ltexryzs@test.com,Drew,NMI,11661538684,False,US,7050,Anderson,976,567000000854323,Rst-Aut-PYRC-4323,False,202215266,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:01:24,0,Account Closed,3185,,,,202215264,Recovery Xsale Trials,8578,False,08907317-e9d1-4657-8765-703c6efd7f1f
